,,,,,,,,,,Pass Types,,,,,,,,Corner Kicks,,,Outcomes,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2483,Martin Terrier,fr FRA,MFFW,Leverkusen,de Bundesliga,28-025,1997,6.5,199,185,10,0,2,0,5,0,2,1,0,0,163,4,6,Matches
2484,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,23-186,2001,9.6,535,523,12,5,1,10,12,2,5,3,2,0,479,0,4,Matches
2485,Kenny Tete,nl NED,DF,Fulham,eng Premier League,29-171,1995,14.0,706,585,118,3,1,2,19,115,0,0,0,0,576,3,19,Matches
2486,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,31-180,1993,8.3,624,545,75,29,3,8,44,10,23,17,4,0,494,4,17,Matches
2487,Jordan Teze,nl NED,DF,Monaco,fr Ligue 1,25-180,1999,4.2,224,183,41,2,1,1,4,39,0,0,0,0,186,0,6,Matches
2488,Florian Thauvin,fr FRA,FWMF,Udinese,it Serie A,32-062,1993,21.7,819,700,111,30,5,13,168,7,56,18,26,1,544,8,28,Matches
2489,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,24-308,2000,22.6,1370,1250,116,29,4,10,12,64,0,0,0,0,1154,4,11,Matches
2490,Norman Theuerkauf,de GER,MF,Heidenheim,de Bundesliga,38-064,1987,0.2,20,17,3,1,0,0,0,2,0,0,0,0,17,0,0,Matches
2491,Thiago,br BRA,FW,Brentford,eng Premier League,23-276,2001,1.5,39,38,1,0,0,0,1,0,0,0,0,0,28,0,0,Matches
2492,Malick Thiaw,de GER,DF,Milan,it Serie A,23-233,2001,18.2,1175,1123,47,30,2,6,3,2,0,0,0,0,1090,5,1,Matches
2493,Denis Thomalla,de GER,MF,Heidenheim,de Bundesliga,32-225,1992,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2494,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,23-292,2001,4.0,224,195,26,5,0,0,7,18,3,2,0,0,175,3,4,Matches
2495,Sorba Thomas,wls WAL,FWMF,Nantes,fr Ligue 1,25-219,1999,11.2,415,352,62,16,0,1,100,9,37,14,17,0,272,1,14,Matches
2496,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,31-109,1993,21.9,1214,1154,56,27,2,5,52,5,24,8,13,0,980,4,25,Matches
2497,Morten Thorsby,no NOR,MF,Genoa,it Serie A,28-328,1996,17.1,417,415,0,0,3,0,8,0,0,0,0,0,280,2,15,Matches
2498,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,24-003,2001,18.2,1024,1004,17,14,3,1,8,3,0,0,0,0,907,3,10,Matches
2499,Marcus Thuram,fr FRA,FW,Inter,it Serie A,27-235,1997,22.2,485,458,25,0,4,2,12,0,0,0,0,0,351,2,11,Matches
2500,Cheikh Tidiane Niasse,sn SEN,MF,Hellas Verona,it Serie A,25-069,2000,6.4,171,166,4,2,0,1,1,1,0,0,0,0,137,1,4,Matches
2501,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,27-326,1997,27.7,1713,1534,172,79,17,6,107,2,77,59,6,1,1404,7,29,Matches
2502,Kieran Tierney,sct SCO,DFFW,Arsenal,eng Premier League,27-297,1997,0.9,34,33,1,0,0,0,5,1,0,0,0,0,24,0,1,Matches
2503,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27-263,1997,15.8,398,386,11,0,1,0,1,0,1,0,0,0,246,1,13,Matches
2504,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23-285,2001,24.4,1238,1041,194,21,2,1,27,173,0,0,0,0,1053,3,24,Matches
2505,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-089,1999,12.7,656,632,21,19,0,3,2,2,0,0,0,0,573,3,4,Matches
2506,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,29-222,1995,0.5,34,23,11,0,0,0,3,10,1,1,0,0,25,0,2,Matches
2507,Umut Tohumcu,de GER,MFFW,Hoffenheim,de Bundesliga,20-230,2004,3.8,119,110,8,5,0,0,6,0,3,2,1,0,99,1,1,Matches
2508,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,30-238,1994,21.7,1291,1234,53,28,4,12,26,22,1,1,0,0,1093,4,34,Matches
2509,John Tolkin,us USA,DFFW,Holstein Kiel,de Bundesliga,22-241,2002,2.1,94,77,17,5,1,0,10,10,2,2,0,0,64,0,1,Matches
2510,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,34-170,1990,3.8,243,236,6,5,0,1,2,1,0,0,0,0,216,1,0,Matches
2511,Tiago Tomás,pt POR,FWMF,Wolfsburg,de Bundesliga,22-286,2002,18.9,424,419,4,0,5,3,19,2,0,0,0,0,291,1,16,Matches
2512,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,26-144,1998,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
2513,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-100,1997,10.8,691,650,39,25,0,2,2,3,0,0,0,0,639,2,2,Matches
2514,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24-325,2000,19.2,968,937,27,15,7,4,25,4,7,5,1,0,804,4,16,Matches
2515,Pablo Torre,es ESP,MFFW,Barcelona,es La Liga,21-360,2003,3.4,216,196,19,4,3,0,12,0,13,8,1,0,176,1,4,Matches
2516,David Torres,es ESP,DF,Valladolid,es La Liga,22-024,2003,14.4,660,600,58,14,0,3,3,10,0,0,0,0,548,2,7,Matches
2517,Ferrán Torres,es ESP,FWMF,Barcelona,es La Liga,25-028,2000,8.7,257,236,20,4,2,2,15,0,9,2,0,0,189,1,10,Matches
2518,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-072,1997,17.2,1062,965,94,55,4,8,1,3,0,0,0,0,936,3,3,Matches
2519,Lucas Torró,es ESP,MF,Osasuna,es La Liga,30-253,1994,23.5,1035,1016,15,15,0,16,1,0,0,0,0,0,788,4,8,Matches
2520,Lorenzo Tosto,it ITA,DF,Empoli,it Serie A,19-059,2006,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
2521,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,31-026,1994,17.9,696,682,8,7,1,5,5,0,0,0,0,0,564,6,4,Matches
2522,Bazoumana Touré,ci CIV,MFFW,Hoffenheim,de Bundesliga,19-027,2006,0.7,51,48,3,0,0,1,7,3,0,0,0,0,35,0,4,Matches
2523,Birama Touré,ml MLI,MFDF,Montpellier,fr Ligue 1,32-296,1992,3.3,123,121,2,2,0,1,0,0,0,0,0,0,101,0,0,Matches
2524,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,20-039,2005,0.1,6,5,1,0,0,0,0,1,0,0,0,0,4,0,0,Matches
2525,Souleymane Touré,fr FRA,DF,Udinese,it Serie A,22-001,2003,8.1,517,498,19,8,0,2,6,1,0,0,0,0,474,0,3,Matches
2526,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,27-334,1997,5.5,134,134,0,0,0,1,2,0,0,0,0,0,89,0,3,Matches
2527,Conor Townsend,eng ENG,DF,Ipswich Town,eng Premier League,32-025,1993,1.5,57,44,12,0,1,0,5,11,1,1,0,0,37,1,0,Matches
2528,Adama Traoré,es ESP,FWMF,Fulham,eng Premier League,29-063,1996,15.6,481,480,0,0,5,2,82,0,0,0,0,0,344,1,16,Matches
2529,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,33-061,1992,4.1,246,195,51,8,0,1,5,43,0,0,0,0,199,0,4,Matches
2530,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,27-053,1998,22.2,1062,867,194,11,0,4,89,180,1,0,0,0,734,1,52,Matches
2531,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,34-264,1990,20.5,765,613,148,42,0,0,0,0,0,0,0,0,564,4,1,Matches
2532,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,25-315,1999,5.0,142,95,47,8,0,0,0,0,0,0,0,0,100,0,0,Matches
2533,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,36-337,1988,4.7,260,240,17,1,1,0,7,6,3,1,1,0,219,3,3,Matches
2534,Philipp Treu,de GER,MFDF,St. Pauli,de Bundesliga,24-116,2000,24.4,1191,943,243,9,1,1,48,234,0,0,0,0,949,5,35,Matches
2535,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,22-017,2003,0.0,7,6,0,0,0,0,0,0,0,0,0,0,4,1,1,Matches
2536,Christopher Trimmel,at AUT,DFMF,Union Berlin,de Bundesliga,38-033,1987,12.8,550,405,143,12,1,2,69,99,32,10,22,0,352,2,14,Matches
2537,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,34-191,1990,7.8,696,566,127,26,2,1,41,73,27,16,3,4,578,3,6,Matches
2538,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,30-115,1994,21.1,695,667,21,4,5,3,74,5,9,8,0,0,507,7,27,Matches
2539,Adrien Truffert,fr FRA,DFMF,Rennes,fr Ligue 1,23-129,2001,22.6,1118,945,169,11,1,3,82,148,10,4,2,0,867,4,34,Matches
2540,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,28-321,1996,5.7,424,351,73,7,1,1,36,40,26,20,3,0,362,0,7,Matches
2541,Viktor Tsyhankov,ua UKR,FWMF,Girona,es La Liga,27-134,1997,13.0,568,486,81,13,1,1,85,7,61,21,28,1,429,1,15,Matches
2542,Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,27-135,1997,12.2,519,427,92,21,0,1,6,71,0,0,0,0,436,0,8,Matches
2543,Stefano Turati,it ITA,GK,Monza,it Serie A,23-205,2001,24.7,904,709,194,81,0,1,0,0,0,0,0,0,642,1,1,Matches
2544,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,23-057,2002,8.2,322,299,23,12,0,4,18,1,10,5,1,0,280,0,1,Matches
2545,Tuta,br BRA,DFMF,Eint Frankfurt,de Bundesliga,25-268,1999,19.2,1081,1039,40,29,3,0,1,3,0,0,0,0,964,2,7,Matches
2546,Chrisantus Uche,ng NGA,FWMF,Getafe,es La Liga,21-314,2003,22.7,491,479,9,0,1,2,18,0,0,0,0,0,322,3,20,Matches
2547,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,22-121,2002,18.4,1002,852,149,25,0,0,18,124,0,0,0,0,877,1,30,Matches
2548,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,23-352,2001,14.7,641,618,20,5,2,2,5,1,0,0,0,0,563,3,8,Matches
2549,Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,21-003,2004,11.4,474,465,9,9,1,0,5,0,0,0,0,0,406,0,10,Matches
2550,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,21-013,2004,14.9,631,538,92,5,1,0,36,87,0,0,0,0,479,1,30,Matches
2551,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,36-238,1988,1.0,30,29,1,0,0,0,0,0,0,0,0,0,25,0,0,Matches
2552,Enes Ünal,tr TUR,FWMF,Bournemouth,eng Premier League,27-323,1997,3.8,99,96,2,1,1,1,4,0,0,0,0,0,63,1,6,Matches
2553,Deniz Undav,de GER,FWMF,Stuttgart,de Bundesliga,28-253,1996,14.0,394,377,15,1,2,4,5,3,0,0,0,0,276,2,16,Matches
2554,Naci Ünüvar,nl NED,MFDF,Espanyol,es La Liga,21-289,2003,0.3,18,18,0,0,0,0,2,0,0,0,0,0,13,0,2,Matches
2555,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,26-153,1998,19.5,1923,1880,42,21,0,2,6,8,0,0,0,0,1805,1,7,Matches
2556,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,20-203,2004,2.7,126,119,7,0,1,0,8,0,7,0,5,0,106,0,4,Matches
2557,Kacper Urbanski,pl POL,MF,Monza,it Serie A,20-203,2004,4.6,217,212,5,4,1,2,2,1,0,0,0,0,188,0,6,Matches
2558,Jonas Urbig,de GER,GK,Bayern Munich,de Bundesliga,21-233,2003,2.0,78,75,3,0,0,1,0,0,0,0,0,0,71,0,0,Matches
2559,Can Uzun,tr TUR,MFFW,Eint Frankfurt,de Bundesliga,19-138,2005,6.3,253,244,9,1,2,1,18,0,6,2,2,0,201,0,8,Matches
2560,Josha Vagnoman,de GER,DFMF,Stuttgart,de Bundesliga,24-108,2000,18.9,818,702,116,11,1,1,37,105,0,0,0,0,653,0,22,Matches
2561,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,26-074,1999,10.0,503,445,56,28,0,0,1,2,0,0,0,0,430,2,4,Matches
2562,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,30-221,1994,16.3,652,639,12,12,0,2,2,0,0,0,0,0,534,1,15,Matches
2563,Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,23-357,2001,4.0,136,121,15,9,0,4,2,6,0,0,0,0,85,0,1,Matches
2564,Germán Valera,es ESP,MF,Valencia,es La Liga,23-013,2002,1.6,47,46,1,0,0,0,6,1,0,0,0,0,34,0,1,Matches
2565,Emanuele Valeri,it ITA,DF,Parma,it Serie A,26-112,1998,23.5,913,693,219,29,1,7,87,181,9,3,4,0,623,1,19,Matches
2566,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,29-108,1995,22.7,991,929,57,33,1,4,7,23,0,0,0,0,852,5,8,Matches
2567,Álex Valle,es ESP,DF,Como,it Serie A,20-338,2004,6.5,327,261,64,11,0,3,8,53,0,0,0,0,267,2,14,Matches
2568,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,28-083,1997,0.1,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
2569,Mattia Valoti,it ITA,MF,Monza,it Serie A,31-204,1993,0.4,19,18,1,1,0,0,0,0,0,0,0,0,12,0,0,Matches
2570,Federico Valverde,uy URU,MFDF,Real Madrid,es La Liga,26-250,1998,24.5,1621,1560,54,27,2,31,20,23,3,3,0,0,1443,7,22,Matches
2571,Ignace Van Der Brempt,be BEL,DF,Como,it Serie A,22-362,2002,11.8,578,453,125,12,0,1,20,113,0,0,0,0,470,0,15,Matches
2572,Siebe Van Der Heyden,be BEL,DFMF,Mallorca,es La Liga,26-303,1998,1.1,73,65,8,0,0,1,2,8,0,0,0,0,65,0,0,Matches
2573,Siebe Van Der Heyden,be BEL,DFMF,St. Pauli,de Bundesliga,26-303,1998,5.4,253,224,27,3,0,1,12,17,0,0,0,0,192,2,8,Matches
2574,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,33-264,1991,29.0,2268,2093,174,64,1,17,1,4,0,0,0,0,2082,1,5,Matches
2575,Vanderson,br BRA,DF,Monaco,fr Ligue 1,23-281,2001,18.6,1136,958,173,22,3,12,47,151,0,0,0,0,886,5,23,Matches
2576,Maarten Vandevoordt,be BEL,GK,RB Leipzig,de Bundesliga,23-031,2002,1.5,49,34,15,0,0,0,0,0,0,0,0,0,37,0,0,Matches
2577,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,38-077,1987,24.7,304,269,29,0,1,1,9,0,0,0,0,0,201,6,13,Matches
2578,Ruben Vargas,ch SUI,FW,Sevilla,es La Liga,26-236,1998,6.5,223,197,26,3,0,0,34,9,14,12,1,0,153,0,12,Matches
2579,Ruben Vargas,ch SUI,MFFW,Augsburg,de Bundesliga,26-236,1998,3.4,141,128,12,2,0,1,12,6,2,0,0,0,118,1,0,Matches
2580,Nikola Vasilj,ba BIH,GK,St. Pauli,de Bundesliga,29-117,1995,26.0,1107,913,191,78,0,1,0,0,0,0,0,0,817,3,0,Matches
2581,Devis Vásquez,co COL,GK,Empoli,it Serie A,26-321,1998,23.0,813,630,181,67,0,0,0,0,0,0,0,0,493,2,1,Matches
2582,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,26-158,1998,26.5,1350,1267,81,56,0,3,6,6,0,0,0,0,1143,2,15,Matches
2583,Denis Vavro,sk SVK,DF,Wolfsburg,de Bundesliga,28-353,1996,21.0,1240,1182,53,38,0,18,4,8,0,0,0,0,1075,5,2,Matches
2584,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,26-230,1998,15.5,1030,898,125,62,2,22,95,0,62,20,30,2,805,7,10,Matches
2585,Robinio Vaz,fr FRA,FW,Marseille,fr Ligue 1,18-040,2007,0.8,8,8,0,0,0,0,1,0,0,0,0,0,2,0,0,Matches
2586,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,22-086,2003,7.6,352,254,95,4,0,0,20,90,0,0,0,0,267,3,19,Matches
2587,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,33-271,1991,17.6,1212,1060,150,26,1,6,49,110,14,3,7,0,1056,2,21,Matches
2588,Matías Vecino,uy URU,MF,Lazio,it Serie A,33-217,1991,7.4,308,299,8,8,2,1,2,0,0,0,0,0,249,1,6,Matches
2589,Danilo Veiga,pt POR,DFFW,Lecce,it Serie A,22-185,2002,0.8,43,36,7,1,0,0,6,6,0,0,0,0,29,0,1,Matches
2590,Renato Veiga,pt POR,DFMF,Chelsea,eng Premier League,21-243,2003,2.0,139,127,12,5,0,0,0,7,0,0,0,0,118,0,1,Matches
2591,Renato Veiga,pt POR,DF,Juventus,it Serie A,21-243,2003,3.6,191,176,15,8,0,4,0,0,0,0,0,0,164,0,1,Matches
2592,Alejo Véliz,ar ARG,FW,Espanyol,es La Liga,21-191,2003,10.5,157,133,24,0,0,0,0,1,0,0,0,0,103,0,2,Matches
2593,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,29-184,1995,11.4,648,620,25,18,0,12,9,0,0,0,0,0,562,3,7,Matches
2594,Joël Veltman,nl NED,DF,Brighton,eng Premier League,33-073,1992,18.3,895,724,168,42,2,3,23,126,0,0,0,0,716,3,21,Matches
2595,Micky van de Ven,nl NED,DF,Tottenham,eng Premier League,23-344,2001,9.1,668,633,34,16,0,1,0,4,0,0,0,0,607,1,5,Matches
2596,Lorenzo Venturino,it ITA,FWMF,Genoa,it Serie A,18-280,2006,0.4,14,14,0,0,0,0,5,0,0,0,0,0,7,0,4,Matches
2597,Nikolas Veratschnig,at AUT,DFFW,Mainz 05,de Bundesliga,22-064,2003,0.7,30,22,8,0,0,0,4,7,0,0,0,0,20,0,0,Matches
2598,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,22-223,2002,27.0,1009,891,115,47,0,0,0,0,0,0,0,0,775,3,1,Matches
2599,Simone Verdi,it ITA,MFFW,Como,it Serie A,32-260,1992,1.3,60,50,9,3,1,0,14,1,5,1,3,0,31,1,4,Matches
2600,Jordan Veretout,fr FRA,MF,Lyon,fr Ligue 1,32-028,1993,14.4,775,746,28,6,1,4,19,4,7,7,0,0,647,1,12,Matches
2601,Arthur Vermeeren,be BEL,MF,RB Leipzig,de Bundesliga,20-050,2005,13.2,702,693,8,6,2,1,3,1,0,0,0,0,592,1,17,Matches
2602,Yorbe Vertessen,be BEL,MFFW,Union Berlin,de Bundesliga,24-080,2001,8.0,201,177,24,8,1,0,23,1,14,7,2,0,133,0,7,Matches
2603,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,31-312,1993,8.6,441,432,8,6,2,4,6,1,0,0,0,0,359,1,3,Matches
2604,Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,32-238,1992,15.5,959,890,68,26,0,2,0,0,0,0,0,0,870,1,4,Matches
2605,Ben Viadere,fr FRA,MF,Auxerre,fr Ligue 1,19-208,2005,0.1,6,3,3,0,0,0,4,0,3,1,2,0,2,0,1,Matches
2606,Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,28-173,1996,17.0,619,550,69,18,0,0,0,0,0,0,0,0,556,0,1,Matches
2607,Carlos Vicente,es ESP,FWMF,Alavés,es La Liga,25-340,1999,24.9,778,639,133,31,3,2,185,44,58,19,25,5,483,6,44,Matches
2608,Pau Victor Delgado,es ESP,FW,Barcelona,es La Liga,23-123,2001,2.5,101,97,4,1,0,0,2,1,0,0,0,0,82,0,2,Matches
2609,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,30-064,1995,1.4,49,37,12,0,0,0,2,12,0,0,0,0,37,0,2,Matches
2610,Gabriel Vidovic,hr CRO,MF,Mainz 05,de Bundesliga,21-118,2003,0.0,6,5,1,1,0,0,0,0,0,0,0,0,6,0,0,Matches
2611,Fran Vieites,es ESP,GK,Betis,es La Liga,25-326,1999,4.0,119,71,48,19,0,1,0,0,0,0,0,0,76,0,0,Matches
2612,Samuele Vignato,it ITA,MF,Monza,it Serie A,21-033,2004,4.7,139,139,0,0,1,1,11,0,0,0,0,0,103,0,4,Matches
2613,Asier Villalibre,es ESP,FW,Alavés,es La Liga,27-180,1997,3.5,64,59,5,0,1,0,2,0,0,0,0,0,41,0,1,Matches
2614,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,27-263,1997,4.0,117,76,41,6,0,0,0,0,0,0,0,0,95,0,0,Matches
2615,Carlos Vinícius,br BRA,MF,Fulham,eng Premier League,30-004,1995,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2616,Nicolas Viola,it ITA,FWMF,Cagliari,it Serie A,35-168,1989,10.8,369,297,70,23,3,1,62,4,35,17,17,0,240,2,10,Matches
2617,Viti,es ESP,DF,Las Palmas,es La Liga,27-194,1997,14.0,605,478,126,15,1,2,30,111,0,0,0,0,494,1,15,Matches
2618,Mattia Viti,it ITA,DF,Empoli,it Serie A,23-064,2002,20.2,839,694,144,62,1,5,0,2,0,0,0,0,679,1,8,Matches
2619,Vitinha,pt POR,FWMF,Genoa,it Serie A,25-014,2000,10.5,213,194,18,3,1,1,23,5,0,0,0,0,130,1,15,Matches
2620,Vitinha,pt POR,MF,Paris S-G,fr Ligue 1,25-044,2000,18.0,1800,1741,56,44,12,16,15,4,6,2,1,0,1670,3,17,Matches
2621,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,25-257,1999,21.6,1307,1255,50,44,2,7,7,1,0,0,0,0,1131,2,11,Matches
2622,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,25-060,2000,16.4,293,260,30,0,2,3,8,0,0,0,0,0,203,3,10,Matches
2623,Vanja Vlahović,rs SRB,FWMF,Atalanta,it Serie A,21-006,2004,0.7,6,5,1,0,0,0,0,0,0,0,0,0,4,0,0,Matches
2624,Nikola Vlašić,hr CRO,MFFW,Torino,it Serie A,27-176,1997,17.6,588,582,3,0,3,2,18,3,0,0,0,0,465,3,18,Matches
2625,Alessandro Vogliacco,it ITA,DF,Genoa,it Serie A,26-196,1998,7.9,341,319,21,5,0,4,11,16,0,0,0,0,266,1,8,Matches
2626,Alessandro Vogliacco,it ITA,DF,Parma,it Serie A,26-196,1998,5.5,307,291,16,11,0,2,1,0,0,0,0,0,278,0,0,Matches
2627,Kevin Vogt,de GER,DF,Union Berlin,de Bundesliga,33-187,1991,13.3,781,718,61,33,0,2,0,1,0,0,0,0,682,2,1,Matches
2628,Mërgim Vojvoda,xk KVX,DF,Torino,it Serie A,30-056,1995,12.3,792,710,81,12,2,9,40,63,6,5,0,0,662,1,12,Matches
2629,Mërgim Vojvoda,xk KVX,DF,Como,it Serie A,30-056,1995,0.4,20,19,0,0,0,0,0,0,0,0,0,0,15,1,0,Matches
2630,Kevin Volland,de GER,FWMF,Union Berlin,de Bundesliga,32-242,1992,0.6,11,10,1,0,0,0,0,0,0,0,0,0,8,0,0,Matches
2631,Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,22-176,2002,3.7,114,112,1,0,1,1,2,0,0,0,0,0,91,1,6,Matches
2632,Stefan de Vrij,nl NED,DF,Inter,it Serie A,33-052,1992,15.2,1120,1096,24,21,2,1,0,1,0,0,0,0,1042,0,4,Matches
2633,Ibrahima Wadji,sn SEN,MFFW,Saint-Étienne,fr Ligue 1,29-328,1995,1.2,17,17,0,0,0,0,1,0,0,0,0,0,12,0,1,Matches
2634,Robert Wagner,de GER,MF,St. Pauli,de Bundesliga,21-258,2003,4.0,120,114,5,0,0,1,2,0,0,0,0,0,90,1,3,Matches
2635,Elye Wahi,fr FRA,FW,Marseille,fr Ligue 1,22-086,2003,6.4,111,102,8,0,0,1,2,0,0,0,0,0,88,1,6,Matches
2636,Elye Wahi,fr FRA,FWMF,Eint Frankfurt,de Bundesliga,22-086,2003,1.8,31,30,1,0,0,0,5,0,0,0,0,0,18,0,2,Matches
2637,Hauke Wahl,de GER,DF,St. Pauli,de Bundesliga,30-348,1994,26.0,1363,1318,41,28,0,0,8,4,0,0,0,0,1171,4,10,Matches
2638,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,34-305,1990,10.8,826,727,99,18,2,7,14,81,0,0,0,0,724,0,8,Matches
2639,Kyle Walker,eng ENG,DF,Milan,it Serie A,34-305,1990,4.8,283,247,36,6,0,2,9,30,0,0,0,0,242,0,2,Matches
2640,Kyle Walker-Peters,eng ENG,DF,Southampton,eng Premier League,27-350,1997,26.4,1427,1251,173,34,4,0,45,129,3,0,0,0,1263,3,28,Matches
2641,Christian Walton,eng ENG,GK,Ipswich Town,eng Premier League,29-140,1995,6.0,226,159,67,17,0,0,0,0,0,0,0,0,152,0,0,Matches
2642,Sebastian Walukiewicz,pl POL,DF,Torino,it Serie A,24-358,2000,15.2,764,691,69,9,0,2,20,60,0,0,0,0,614,4,10,Matches
2643,Sebastian Walukiewicz,pl POL,DF,Empoli,it Serie A,24-358,2000,2.0,62,55,6,2,0,1,2,4,0,0,0,0,48,1,0,Matches
2644,Aaron Wan-Bissaka,eng ENG,DF,West Ham,eng Premier League,27-123,1997,27.0,1352,1174,174,8,3,1,54,166,0,0,0,0,1086,4,44,Matches
2645,Paul Wanner,de GER,MFFW,Heidenheim,de Bundesliga,19-096,2005,16.8,586,488,94,32,4,2,47,12,23,17,5,0,423,4,14,Matches
2646,Danny Ward,wls WAL,GK,Leicester City,eng Premier League,31-280,1993,1.5,53,46,7,0,0,0,0,0,0,0,0,0,41,0,0,Matches
2647,James Ward-Prowse,eng ENG,MF,West Ham,eng Premier League,30-148,1994,4.6,297,267,29,11,0,3,23,1,17,10,6,1,260,1,2,Matches
2648,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,eng Premier League,30-148,1994,4.4,182,157,24,15,0,1,19,0,8,3,5,0,145,1,1,Matches
2649,Kjell-Arik Wätjen,de GER,MF,Dortmund,de Bundesliga,19-041,2006,0.2,8,8,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
2650,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,29-089,1995,22.8,333,324,6,0,0,1,7,0,0,0,0,0,247,3,15,Matches
2651,Timothy Weah,us USA,FWDF,Juventus,it Serie A,25-035,2000,14.4,636,576,58,2,2,2,35,54,0,0,0,0,530,2,19,Matches
2652,Adam Webster,eng ENG,DF,Brighton,eng Premier League,30-084,1995,6.9,501,451,49,23,0,2,1,0,0,0,0,0,429,1,4,Matches
2653,Julian Weigl,de GER,MF,Gladbach,de Bundesliga,29-202,1995,24.3,1434,1386,45,43,5,6,8,2,0,0,0,0,1278,3,17,Matches
2654,Timon Weiner,de GER,GK,Holstein Kiel,de Bundesliga,26-070,1999,25.0,991,729,258,60,0,0,0,0,0,0,0,0,682,4,2,Matches
2655,Nelson Weiper,de GER,FW,Mainz 05,de Bundesliga,20-012,2005,5.2,110,103,7,0,0,0,1,1,0,0,0,0,73,0,6,Matches
2656,Mitchell Weiser,de GER,DFMF,Werder Bremen,de Bundesliga,30-342,1994,23.9,1099,900,196,6,8,4,51,187,0,0,0,0,818,3,45,Matches
