,,,,,,,,,Standard,,,,,,,,,,,,Expected,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
478,Edinson Cavani\Edinson-Cavani,uy URU,FW,Manchester Utd,eng Premier League,33,1987,15.3,10,35,15,42.9,2.29,0.98,0.29,0.67,11.1,0,0,0,7.4,7.4,0.21,+2.6,+2.6,Matches
479,Dani Ceballos\Dani-Ceballos,es ESP,MF,Arsenal,eng Premier League,23,1996,17.9,0,12,2,16.7,0.67,0.11,0.00,0.00,21.7,1,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
480,Federico Ceccherini\Federico-Ceccherini,it ITA,DF,Hellas Verona,it Serie A,28,1992,19.3,0,11,0,0.0,0.57,0.00,0.00,,8.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
481,Federico Ceccherini\Federico-Ceccherini,it ITA,DF,Fiorentina,it Serie A,28,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
482,Zeki Çelik\Zeki-Celik,tr TUR,DF,Lille,fr Ligue 1,23,1997,26.5,3,16,6,37.5,0.60,0.23,0.19,0.50,20.6,0,0,0,0.8,0.8,0.05,+2.2,+2.2,Matches
483,Bersant Celina\Bersant-Celina,xk KVX,MFFW,Dijon,fr Ligue 1,23,1996,25.5,0,24,5,20.8,0.94,0.20,0.00,0.00,22.0,4,0,0,1.5,1.5,0.06,-1.5,-1.5,Matches
484,Fabien Centonze\Fabien-Centonze,fr FRA,DF,Metz,fr Ligue 1,24,1996,35.8,1,25,7,28.0,0.70,0.20,0.04,0.14,22.7,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
485,Luca Ceppitelli\Luca-Ceppitelli,it ITA,DF,Cagliari,it Serie A,30,1989,16.3,0,7,1,14.3,0.43,0.06,0.00,0.00,10.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
486,Alberto Cerri\Alberto-Cerri,it ITA,FW,Cagliari,it Serie A,24,1996,4.1,1,16,6,37.5,3.90,1.46,0.06,0.17,10.0,0,0,0,2.5,2.5,0.16,-1.5,-1.5,Matches
487,Sava Cestic\Sava-Cestic,de GER,DF,Köln,de Bundesliga,19,2001,10.0,0,1,0,0.0,0.10,0.00,0.00,,5.0,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
488,Julian Chabot\Julian-Chabot,de GER,DF,Spezia,it Serie A,22,1998,18.4,1,9,2,22.2,0.49,0.11,0.11,0.50,8.9,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
489,Nassim Chadli\Nassim-Chadli,fr FRA,FWMF,Nîmes,fr Ligue 1,19,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
490,Fouad Chafik\Fouad-Chafik,ma MAR,DF,Dijon,fr Ligue 1,33,1986,18.0,1,5,1,20.0,0.28,0.06,0.20,1.00,24.6,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
491,Mehdi Chahiri\Mehdi-Chahiri,ma MAR,FWMF,Strasbourg,fr Ligue 1,24,1996,8.9,2,21,7,33.3,2.36,0.79,0.10,0.29,19.7,0,0,0,1.9,1.9,0.09,+0.1,+0.1,Matches
492,Sofian Chakla\Sofian-Chakla,ma MAR,DF,Villarreal,es La Liga,26,1993,0.1,0,1,0,0.0,6.92,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
493,Sofian Chakla\Sofian-Chakla,ma MAR,DF,Getafe,es La Liga,26,1993,10.0,0,3,1,33.3,0.30,0.10,0.00,0.00,8.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
494,Aníbal Chalá\Anibal-Chala,ec ECU,DF,Dijon,fr Ligue 1,24,1996,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
495,Trevoh Chalobah\Trevoh-Chalobah,eng ENG,DFMF,Lorient,fr Ligue 1,21,1999,24.9,2,14,3,21.4,0.56,0.12,0.14,0.67,12.1,0,0,0,1.9,1.9,0.13,+0.1,+0.1,Matches
496,Calum Chambers\Calum-Chambers,eng ENG,DF,Arsenal,eng Premier League,25,1995,8.4,0,8,0,0.0,0.96,0.00,0.00,,15.5,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
497,Timothy Chandler\Timothy-Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,30,1990,4.8,1,6,2,33.3,1.25,0.42,0.17,0.50,15.0,0,0,0,0.9,0.9,0.15,+0.1,+0.1,Matches
498,Kwon Chang-hoon\Kwon-Chang-hoon,kr KOR,MFFW,Freiburg,de Bundesliga,26,1994,2.4,0,3,0,0.0,1.25,0.00,0.00,,13.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
499,Gaëtan Charbonnier\Gaetan-Charbonnier,fr FRA,MFFW,Brest,fr Ligue 1,31,1988,17.4,6,34,12,35.3,1.95,0.69,0.15,0.42,14.7,3,1,1,5.7,5.0,0.15,+0.3,0.0,Matches
500,Brendan Chardonnet\Brendan-Chardonnet,fr FRA,DF,Brest,fr Ligue 1,25,1994,30.2,3,20,9,45.0,0.66,0.30,0.15,0.33,11.1,0,0,0,2.4,2.4,0.12,+0.6,+0.6,Matches
501,Xavier Chavalerin\Xavier-Chavalerin,fr FRA,MF,Reims,fr Ligue 1,29,1991,28.3,0,22,6,27.3,0.78,0.21,0.00,0.00,20.6,0,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
502,Pape Cheikh Diop\Pape-Cheikh-Diop,sn SEN,MF,Dijon,fr Ligue 1,22,1997,12.1,0,6,0,0.0,0.50,0.00,0.00,,19.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
503,Chema\Chema,es ESP,DFMF,Getafe,es La Liga,28,1992,6.2,0,3,1,33.3,0.48,0.16,0.00,0.00,29.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
504,Rayan Cherki\Rayan-Cherki,fr FRA,FWMF,Lyon,fr Ligue 1,16,2003,7.8,1,16,5,31.3,2.06,0.64,0.06,0.20,17.9,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches
505,Denis Cheryshev\Denis-Cheryshev,ru RUS,MF,Valencia,es La Liga,29,1990,12.2,0,21,5,23.8,1.72,0.41,0.00,0.00,18.6,0,0,0,1.5,1.5,0.07,-1.5,-1.5,Matches
506,Giorgio Chiellini\Giorgio-Chiellini,it ITA,DF,Juventus,it Serie A,35,1984,15.4,0,6,0,0.0,0.39,0.00,0.00,,10.8,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
507,Federico Chiesa\Federico-Chiesa,it ITA,DF,Fiorentina,it Serie A,22,1997,2.7,1,9,1,11.1,3.38,0.37,0.11,1.00,17.7,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
508,Federico Chiesa\Federico-Chiesa,it ITA,MFDF,Juventus,it Serie A,22,1997,24.6,8,60,25,41.7,2.44,1.02,0.13,0.32,17.7,0,0,0,6.0,6.0,0.10,+2.0,+2.0,Matches
509,Ben Chilwell\Ben-Chilwell,eng ENG,DF,Chelsea,eng Premier League,23,1996,25.4,3,27,10,37.0,1.06,0.39,0.11,0.30,14.0,0,0,0,2.4,2.4,0.09,+0.6,+0.6,Matches
510,Vlad Chiricheș\Vlad-Chiriches,ro ROU,DF,Sassuolo,it Serie A,30,1989,20.4,2,11,3,27.3,0.54,0.15,0.18,0.67,13.5,0,0,0,1.1,1.1,0.10,+0.9,+0.9,Matches
511,Pedro Chirivella\Pedro-Chirivella,es ESP,MF,Nantes,fr Ligue 1,23,1997,25.3,0,9,2,22.2,0.36,0.08,0.00,0.00,20.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
512,Tahith Chong\Tahith-Chong,nl NED,FWMF,Werder Bremen,de Bundesliga,20,1999,4.3,0,9,1,11.1,2.10,0.23,0.00,0.00,20.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
513,Joris Chotard\Joris-Chotard,fr FRA,MF,Montpellier,fr Ligue 1,18,2001,12.9,0,8,3,37.5,0.62,0.23,0.00,0.00,17.4,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
514,Hamza Choudhury\Hamza-Choudhury,eng ENG,MF,Leicester City,eng Premier League,22,1997,3.5,0,4,1,25.0,1.14,0.28,0.00,0.00,19.3,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
515,Mounir Chouiar\Mounir-Chouiar,fr FRA,FWMF,Dijon,fr Ligue 1,21,1999,14.3,0,23,5,21.7,1.61,0.35,0.00,0.00,21.2,4,0,1,2.0,1.2,0.05,-2.0,-1.2,Matches
516,Andreas Christensen\Andreas-Christensen,dk DEN,DF,Chelsea,eng Premier League,24,1996,15.2,0,3,0,0.0,0.20,0.00,0.00,,11.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
517,Carney Chukwuemeka\Carney-Chukwuemeka,eng ENG,FWMF,Aston Villa,eng Premier League,16,2004,0.2,0,1,0,0.0,4.50,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
518,Samuel Chukwueze\Samuel-Chukwueze,ng NGA,MFFW,Villarreal,es La Liga,21,1999,15.2,4,31,10,32.3,2.04,0.66,0.13,0.40,16.6,0,0,0,3.5,3.5,0.11,+0.5,+0.5,Matches
519,Darko Churlinov\Darko-Churlinov,mk MKD,DFFW,Stuttgart,de Bundesliga,20,2000,2.4,0,3,0,0.0,1.25,0.00,0.00,,19.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
520,Víctor Chust\Victor-Chust,es ESP,DF,Real Madrid,es La Liga,20,2000,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
521,Sébastien Cibois\Sebastien-Cibois,fr FRA,GK,Brest,fr Ligue 1,22,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
522,Cifu\Cifu,es ESP,DF,Elche,es La Liga,29,1990,5.0,0,3,0,0.0,0.60,0.00,0.00,,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
523,Alberto Cifuentes\Alberto-Cifuentes,es ESP,GK,Cádiz,es La Liga,41,1979,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
524,Luca Cigarini\Luca-Cigarini,it ITA,MF,Crotone,it Serie A,34,1986,10.3,0,16,2,12.5,1.55,0.19,0.00,0.00,27.4,4,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
525,Jasper Cillessen\Jasper-Cillessen,nl NED,GK,Valencia,es La Liga,31,1989,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
526,Antonio Cioffi\Antonio-Cioffi,it ITA,FW,Napoli,it Serie A,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
527,Tim Civeja\Tim-Civeja,de GER,MFDF,Augsburg,de Bundesliga,18,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
528,Ciaran Clark\Ciaran-Clark,ie IRL,DF,Newcastle Utd,eng Premier League,30,1989,21.0,1,8,2,25.0,0.38,0.10,0.13,0.50,10.4,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
529,Alexis Claude-Maurice\Alexis-Claude-Maurice,fr FRA,MFFW,Nice,fr Ligue 1,22,1998,21.2,4,33,15,45.5,1.55,0.71,0.12,0.27,18.2,3,0,0,4.0,4.0,0.13,0.0,0.0,Matches
530,Jonathan Clauss\Jonathan-Clauss,fr FRA,DF,Lens,fr Ligue 1,27,1992,28.0,3,35,14,40.0,1.25,0.50,0.09,0.21,22.0,3,0,0,1.8,1.8,0.05,+1.2,+1.2,Matches
531,Carlos Clerc\Carlos-Clerc,es ESP,DF,Levante,es La Liga,28,1992,30.9,0,6,4,66.7,0.19,0.13,0.00,0.00,19.2,1,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
532,Nathaniel Clyne\Nathaniel-Clyne,eng ENG,DF,Crystal Palace,eng Premier League,29,1991,12.7,0,4,1,25.0,0.31,0.08,0.00,0.00,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
533,Conor Coady\Conor-Coady,eng ENG,DF,Wolves,eng Premier League,27,1993,36.7,1,8,2,25.0,0.22,0.05,0.13,0.50,10.6,0,0,0,1.3,1.3,0.16,-0.3,-0.3,Matches
534,Marcus Coco\Marcus-Coco,fr FRA,MFFW,Nantes,fr Ligue 1,24,1996,16.4,0,13,1,7.7,0.79,0.06,0.00,0.00,15.3,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
535,Coke\Coke,es ESP,DF,Levante,es La Liga,33,1987,9.3,0,10,2,20.0,1.08,0.22,0.00,0.00,17.5,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
536,Séamus Coleman\Seamus-Coleman,ie IRL,DFMF,Everton,eng Premier League,31,1988,17.9,0,12,4,33.3,0.67,0.22,0.00,0.00,19.1,0,0,0,1.2,1.2,0.10,-1.2,-1.2,Matches
537,Ebrima Colley\Ebrima-Colley,gm GAM,FWMF,Hellas Verona,it Serie A,20,2000,8.2,1,17,7,41.2,2.08,0.86,0.06,0.14,14.1,0,0,0,1.9,1.9,0.11,-0.9,-0.9,Matches
538,Omar Colley\Omar-Colley,gm GAM,DF,Sampdoria,it Serie A,27,1992,28.8,2,12,3,25.0,0.42,0.10,0.17,0.67,9.4,0,0,0,1.5,1.5,0.12,+0.5,+0.5,Matches
539,Simone Colombi\Simone-Colombi,it ITA,GK,Parma,it Serie A,29,1991,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
540,Lorenzo Colombo\Lorenzo-Colombo,it ITA,FW,Milan,it Serie A,18,2002,1.0,0,3,1,33.3,2.87,0.96,0.00,0.00,13.0,0,0,0,0.6,0.6,0.20,-0.6,-0.6,Matches
541,Racine Coly\Racine-Coly,sn SEN,DF,Nice,fr Ligue 1,24,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
542,Kingsley Coman\Kingsley-Coman,fr FRA,FWMF,Bayern Munich,de Bundesliga,24,1996,19.5,5,52,19,36.5,2.67,0.98,0.10,0.26,16.9,0,0,0,4.1,4.1,0.08,+0.9,+0.9,Matches
543,Daniel Congré\Daniel-Congre,fr FRA,DF,Montpellier,fr Ligue 1,35,1985,36.6,2,13,3,23.1,0.36,0.08,0.15,0.67,7.5,0,0,0,1.3,1.3,0.10,+0.7,+0.7,Matches
544,Aaron Connolly\Aaron-Connolly,ie IRL,FW,Brighton,eng Premier League,20,2000,8.8,2,23,8,34.8,2.62,0.91,0.09,0.25,13.7,0,0,0,3.5,3.5,0.15,-1.5,-1.5,Matches
545,Andrea Consigli\Andrea-Consigli,it ITA,GK,Sassuolo,it Serie A,33,1987,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
546,Andrea Conti\Andrea-Conti,it ITA,DF,Milan,it Serie A,26,1994,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
547,Andrea Conti\Andrea-Conti,it ITA,DF,Parma,it Serie A,26,1994,9.0,0,5,2,40.0,0.56,0.22,0.00,0.00,14.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
548,Liam Cooper\Liam-Cooper,sco SCO,DF,Leeds United,eng Premier League,28,1991,24.3,1,15,8,53.3,0.62,0.33,0.07,0.13,8.7,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
549,Francis Coquelin\Francis-Coquelin,fr FRA,MF,Villarreal,es La Liga,29,1991,8.2,0,4,0,0.0,0.49,0.00,0.00,,18.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
550,Theo Corbeanu\Theo-Corbeanu,ca CAN,FW,Wolves,eng Premier League,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
551,Sébastien Corchia\Sebastien-Corchia,fr FRA,DF,Nantes,fr Ligue 1,29,1990,23.0,0,21,7,33.3,0.91,0.30,0.00,0.00,24.2,5,0,0,0.7,0.7,0.03,-0.7,-0.7,Matches
552,Alex Cordaz\Alex-Cordaz,it ITA,GK,Crotone,it Serie A,37,1983,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
553,Iñigo Córdoba\Inigo-Cordoba,es ESP,FWMF,Athletic Club,es La Liga,23,1997,1.1,0,2,0,0.0,1.89,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
554,Iñigo Córdoba\Inigo-Cordoba,es ESP,MF,Alavés,es La Liga,23,1997,2.4,0,1,0,0.0,0.42,0.00,0.00,,17.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
555,Jhon Córdoba\Jhon-Cordoba,co COL,FW,Hertha BSC,de Bundesliga,27,1993,17.1,7,50,19,38.0,2.93,1.11,0.14,0.37,12.6,0,0,0,7.4,7.4,0.15,-0.4,-0.4,Matches
556,Sergio Córdova\Sergio-Cordova,ve VEN,FWMF,Arminia,de Bundesliga,22,1997,12.1,2,20,4,20.0,1.65,0.33,0.10,0.50,15.4,0,0,0,3.1,3.1,0.16,-1.1,-1.1,Matches
557,Jack Cork\Jack-Cork,eng ENG,MF,Burnley,eng Premier League,31,1989,15.0,0,5,0,0.0,0.33,0.00,0.00,,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
558,Andreas Cornelius\Andreas-Cornelius,dk DEN,FW,Parma,it Serie A,27,1993,21.1,1,31,7,22.6,1.47,0.33,0.03,0.14,11.3,0,0,0,2.3,2.3,0.08,-1.3,-1.3,Matches
559,Maxwel Cornet\Maxwel-Cornet,ci CIV,DFFW,Lyon,fr Ligue 1,23,1996,27.2,2,22,11,50.0,0.81,0.40,0.09,0.18,16.8,2,0,0,2.5,2.5,0.12,-0.5,-0.5,Matches
560,Ángel Correa\Angel-Correa,ar ARG,FWMF,Atlético Madrid,es La Liga,25,1995,26.6,9,53,23,43.4,1.99,0.87,0.17,0.39,17.0,0,0,0,7.6,7.4,0.14,+1.4,+1.6,Matches
561,Joaquín Correa\Joaquin-Correa,ar ARG,FW,Lazio,it Serie A,25,1994,21.5,8,54,22,40.7,2.51,1.02,0.13,0.32,13.4,0,1,1,8.3,7.8,0.14,-0.3,-0.8,Matches
562,Rober Correa\Rober-Correa,es ESP,DF,Eibar,es La Liga,27,1992,12.6,0,6,0,0.0,0.48,0.00,0.00,,24.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
563,Félix Correia\Felix-Correia,pt POR,MF,Juventus,it Serie A,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
564,Thierry Correia\Thierry-Correia,pt POR,DF,Valencia,es La Liga,21,1999,23.7,1,8,2,25.0,0.34,0.08,0.13,0.50,17.1,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
565,Angelo da Costa Júnior\Angelo-da-Costa-Junior,br BRA,GK,Bologna,it Serie A,36,1983,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
566,Danny da Costa\Danny-da-Costa,de GER,DF,Mainz 05,de Bundesliga,27,1993,13.4,0,5,1,20.0,0.37,0.07,0.00,0.00,28.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
567,Danny da Costa\Danny-da-Costa,de GER,DF,Eint Frankfurt,de Bundesliga,27,1993,1.2,0,3,0,0.0,2.45,0.00,0.00,,20.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
568,David Pereira da Costa\David-Pereira-da-Costa,pt POR,MFFW,Lens,fr Ligue 1,19,2001,1.8,1,2,1,50.0,1.14,0.57,0.50,1.00,17.5,0,0,0,0.7,0.7,0.37,+0.3,+0.3,Matches
569,Diego Costa\Diego-Costa,es ESP,FW,Atlético Madrid,es La Liga,31,1988,2.3,2,4,2,50.0,1.73,0.87,0.25,0.50,13.1,0,1,1,1.4,0.6,0.16,+0.6,+0.4,Matches
570,Douglas Costa\Douglas-Costa,br BRA,FWMF,Bayern Munich,de Bundesliga,29,1990,3.6,1,4,2,50.0,1.13,0.56,0.25,0.50,20.2,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
571,Douglas Costa\Douglas-Costa,br BRA,MFFW,Juventus,it Serie A,29,1990,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
572,Hélder Costa\Helder-Costa,pt POR,MFFW,Leeds United,eng Premier League,26,1994,12.8,3,16,6,37.5,1.25,0.47,0.19,0.50,14.3,0,0,0,2.0,2.0,0.12,+1.0,+1.0,Matches
573,Jaume Costa\Jaume-Costa,es ESP,DFMF,Villarreal,es La Liga,32,1988,3.9,0,2,0,0.0,0.51,0.00,0.00,,15.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
574,Charles Costes\Charles-Costes,fr FRA,MF,Dijon,fr Ligue 1,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
575,Benoît Costil\Benoit-Costil,fr FRA,GK,Bordeaux,fr Ligue 1,33,1987,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
576,Vladimír Coufal\Vladimir-Coufal,cz CZE,DF,West Ham,eng Premier League,27,1992,33.9,0,15,5,33.3,0.44,0.15,0.00,0.00,16.6,0,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
577,Kalifa Coulibaly\Kalifa-Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,28,1991,10.9,3,18,4,22.2,1.65,0.37,0.11,0.50,12.3,0,1,1,2.8,2.1,0.12,+0.2,-0.1,Matches
578,Lassana Coulibaly\Lassana-Coulibaly,ml MLI,MFFW,Angers,fr Ligue 1,24,1996,18.7,1,14,4,28.6,0.75,0.21,0.07,0.25,23.3,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
579,Mamadou Coulibaly\Mamadou-Coulibaly,sn SEN,MF,Udinese,it Serie A,21,1999,2.0,0,2,0,0.0,0.98,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
580,Senou Coulibaly\Senou-Coulibaly,ml MLI,DF,Dijon,fr Ligue 1,25,1994,21.5,2,5,3,60.0,0.23,0.14,0.40,0.67,6.7,0,0,0,0.7,0.7,0.14,+1.3,+1.3,Matches
581,Tanguy Coulibaly\Tanguy-Coulibaly,fr FRA,DFFW,Stuttgart,de Bundesliga,19,2001,16.7,2,27,9,33.3,1.61,0.54,0.07,0.22,16.2,0,0,0,3.2,3.2,0.12,-1.2,-1.2,Matches
582,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,Real Madrid,es La Liga,28,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
583,Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,Barcelona,es La Liga,28,1992,7.3,2,28,9,32.1,3.85,1.24,0.07,0.22,17.0,0,0,0,3.9,3.9,0.14,-1.9,-1.9,Matches
584,Nicolas Cozza\Nicolas-Cozza,fr FRA,DF,Montpellier,fr Ligue 1,21,1999,15.2,0,1,0,0.0,0.07,0.00,0.00,,6.0,0,0,0,0.4,0.4,0.38,-0.4,-0.4,Matches
585,Alessio Cragno\Alessio-Cragno,it ITA,GK,Cagliari,it Serie A,26,1994,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
586,Gian Crespi\Gian-Crespi,it ITA,GK,Crotone,it Serie A,19,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
587,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,eng Premier League,30,1989,35.2,0,19,4,21.1,0.54,0.11,0.00,0.00,24.6,11,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
588,Domenico Criscito\Domenico-Criscito,it ITA,DF,Genoa,it Serie A,33,1986,19.2,1,5,1,20.0,0.26,0.05,0.00,0.00,28.0,0,1,1,0.9,0.1,0.03,+0.1,-0.1,Matches
589,Bryan Cristante\Bryan-Cristante,it ITA,DFMF,Roma,it Serie A,25,1995,23.9,1,27,7,25.9,1.13,0.29,0.04,0.14,17.9,0,0,0,2.2,2.2,0.08,-1.2,-1.2,Matches
590,Giovanni Crociata\Giovanni-Crociata,it ITA,DFMF,Crotone,it Serie A,22,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
591,Juan Cruz Armada\Juan-Cruz-Armada,es ESP,DF,Osasuna,es La Liga,28,1992,21.8,0,1,0,0.0,0.05,0.00,0.00,,20.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
592,Juan Cuadrado\Juan-Cuadrado,co COL,DFMF,Juventus,it Serie A,32,1988,24.2,2,18,6,33.3,0.74,0.25,0.06,0.17,17.7,0,1,1,2.0,1.2,0.07,0.0,-0.2,Matches
593,Adrián Cubas\Adrian-Cubas,py PAR,MF,Nîmes,fr Ligue 1,24,1996,24.9,1,11,5,45.5,0.44,0.20,0.09,0.20,23.5,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
594,Sergio Cubero Ezcurra\Sergio-Cubero-Ezcurra,es ESP,MF,Eibar,es La Liga,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
595,Cucho\Cucho,co COL,FWMF,Getafe,es La Liga,21,1999,16.3,2,27,11,40.7,1.66,0.68,0.07,0.18,15.6,1,0,0,2.5,2.5,0.09,-0.5,-0.5,Matches
596,Marc Cucurella\Marc-Cucurella,es ESP,MF,Getafe,es La Liga,22,1998,36.0,3,27,8,29.6,0.75,0.22,0.11,0.38,17.1,0,0,0,1.7,1.7,0.06,+1.3,+1.3,Matches
597,Mickaël Cuisance\Mickael-Cuisance,fr FRA,FW,Bayern Munich,de Bundesliga,20,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
598,Mickaël Cuisance\Mickael-Cuisance,fr FRA,MF,Marseille,fr Ligue 1,20,1999,11.4,2,9,3,33.3,0.79,0.26,0.22,0.67,17.3,1,0,0,0.9,0.9,0.10,+1.1,+1.1,Matches
599,Matheus Cunha\Matheus-Cunha,br BRA,FWMF,Hertha BSC,de Bundesliga,21,1999,23.9,7,66,30,45.5,2.76,1.26,0.08,0.17,22.0,8,2,3,8.1,5.8,0.09,-1.1,-0.8,Matches
600,Giuseppe Cuomo\Giuseppe-Cuomo,it ITA,DF,Crotone,it Serie A,22,1998,8.9,0,2,0,0.0,0.22,0.00,0.00,,8.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
601,Patrick Cutrone\Patrick-Cutrone,it ITA,FWMF,Fiorentina,it Serie A,22,1998,2.2,0,3,1,33.3,1.38,0.46,0.00,0.00,11.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
602,Patrick Cutrone\Patrick-Cutrone,it ITA,FWMF,Wolves,eng Premier League,22,1998,0.3,0,1,0,0.0,3.60,0.00,0.00,,10.4,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
